	Original.Reads	Filtered.Reads	Denoised.Reads	tabled	Non.chimeric.Reads	pseq	study	PRJ	Molecule	Cheese	Country	Region	Space	doi	Extraction_kit	Extraction_volume	Sequencer	Animal	Time	Pasteurized	pH	NaCl
SRR1759386	4984	4846	4817	4817	4742	4742	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759387	3770	3662	3632	3632	3632	3632	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759388	6237	5991	5982	5982	5816	5816	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759389	6081	5866	5850	5850	5773	5764	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759390	4171	4072	4066	4066	3797	3797	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759391	3309	3235	3214	3214	3142	3142	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759392	4647	4489	4410	4410	4401	4401	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759393	5146	4994	4909	4909	4746	4746	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759394	6020	5750	5725	5725	5642	5642	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759395	3476	3421	3402	3402	3292	3292	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759396	7371	6962	6955	6955	6746	6746	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759397	7289	6652	6652	6652	6316	6316	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759398	5041	4754	4666	4666	4284	4284	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759399	5605	5465	5420	5420	5122	5118	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759400	6097	5854	5831	5831	5512	5512	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759401	5003	4830	4819	4819	4819	4819	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759402	5107	4982	4971	4971	4955	4955	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759403	4208	4157	4142	4142	4118	4080	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759404	10637	10435	10426	10426	10045	9923	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759405	6598	6453	6422	6422	6356	6356	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759406	5975	5834	5811	5811	5788	5701	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759407	7946	7809	7803	7803	7803	7803	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759408	7235	7049	7019	7019	6669	6669	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759409	5583	5519	5506	5506	5429	5429	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR2034419_1	44355	44350	44032	44032	43897	37672	25	PRJNA277133	DNA	Grana Padano	Italy	Piacenza	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034420_1	122677	122670	122098	122098	118482	99020	25	PRJNA277133	DNA	Grana Padano	Italy	Trento	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034421_1	93946	93939	93400	93400	93141	83798	25	PRJNA277133	DNA	Grana Padano	Italy	Trento	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034422_1	143690	143681	142985	142985	140428	136127	25	PRJNA277133	DNA	Grana Padano	Italy	Trento	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034423_1	79555	79550	79067	79067	78878	74439	25	PRJNA277133	DNA	Grana Padano	Italy	Trento	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034424_1	132295	132289	131713	131713	131417	124734	25	PRJNA277133	DNA	Grana Padano	Italy	Trento	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034425_1	118840	118834	118359	118359	118176	114107	25	PRJNA277133	DNA	Grana Padano	Italy	Trento	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034426_1	125454	125447	124772	124772	124559	114573	25	PRJNA277133	DNA	Grana Padano	Italy	Trento	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034427_1	112104	112096	111429	111429	111323	100801	25	PRJNA277133	DNA	Grana Padano	Italy	Trento	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034428_1	158207	158201	157380	157380	155752	152714	25	PRJNA277133	DNA	Grana Padano	Italy	Padova	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034429_1	162930	162927	162139	162139	159133	148909	25	PRJNA277133	DNA	Grana Padano	Italy	Vicenza	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034430_1	143491	143483	142881	142881	142291	136701	25	PRJNA277133	DNA	Grana Padano	Italy	Vicenza	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034431_1	110258	110253	109751	109751	108840	103716	25	PRJNA277133	DNA	Grana Padano	Italy	Vicenza	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034432_1	113633	113630	112908	112908	112674	112283	25	PRJNA277133	DNA	Grana Padano	Italy	Cuneo	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034433_1	182018	182014	181259	181259	179550	172324	25	PRJNA277133	DNA	Grana Padano	Italy	Trento	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034434_1	179214	179208	178562	178562	177266	173438	25	PRJNA277133	DNA	Grana Padano	Italy	Trento	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034435_1	166681	166677	165975	165975	163437	162317	25	PRJNA277133	DNA	Grana Padano	Italy	Brescia	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034436_1	139240	139235	138661	138661	137556	129969	25	PRJNA277133	DNA	Grana Padano	Italy	Trento	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034437_1	145829	145825	145177	145177	144450	140313	25	PRJNA277133	DNA	Grana Padano	Italy	Mantova	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034438_1	124289	124282	123721	123721	121925	113158	25	PRJNA277133	DNA	Grana Padano	Italy	Mantova	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034439_1	97772	97767	97247	97247	97204	95756	25	PRJNA277133	DNA	Grana Padano	Italy	Cremona	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034440_1	122621	122618	122066	122066	121953	115451	25	PRJNA277133	DNA	Grana Padano	Italy	Cremona	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034441_1	123799	123792	122954	122954	122905	116400	25	PRJNA277133	DNA	Grana Padano	Italy	Brescia	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034442_1	106412	106408	105640	105640	105507	102552	25	PRJNA277133	DNA	Grana Padano	Italy	Mantova	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034443_1	71910	71908	71374	71374	71344	66194	25	PRJNA277133	DNA	Grana Padano	Italy	Mantova	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034444_1	166137	166131	165303	165303	163911	161908	25	PRJNA277133	DNA	Grana Padano	Italy	Bergamo	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034445_1	201031	201023	200263	200263	198174	197196	25	PRJNA277133	DNA	Grana Padano	Italy	Piacenza	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034446_1	105903	105899	105239	105239	104258	103028	25	PRJNA277133	DNA	Grana Padano	Italy	Piacenza	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034447_1	153293	153287	152595	152595	152276	143642	25	PRJNA277133	DNA	Grana Padano	Italy	Cuneo	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034448_1	187859	187854	187051	187051	186279	182589	25	PRJNA277133	DNA	Grana Padano	Italy	Piacenza	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034449_1	160285	160280	159693	159693	158565	155951	25	PRJNA277133	DNA	Grana Padano	Italy	Piacenza	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034450_1	149633	149626	148944	148944	146685	146292	25	PRJNA277133	DNA	Grana Padano	Italy	Piacenza	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034451_1	171470	171468	170730	170730	168532	167773	25	PRJNA277133	DNA	Grana Padano	Italy	Piacenza	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034452_1	174656	174649	173921	173921	170620	169910	25	PRJNA277133	DNA	Grana Padano	Italy	Piacenza	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034453_1	107655	107652	107049	107049	106099	104295	25	PRJNA277133	DNA	Grana Padano	Italy	Piacenza	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034454_1	95393	95390	94873	94873	93061	91810	25	PRJNA277133	DNA	Grana Padano	Italy	Mantova	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR2034455_1	130401	130391	129892	129892	128675	110270	25	PRJNA277133	DNA	Grana Padano	Italy	Mantova	V3-V4	10.1016/j.fm.2015.07.004	FastDNA SPIN kit	50g	Miseq	Cow		NO	NA	NA
SRR1205255	3578	3152	3115	3115	2641	2641	27	PRJNA230456	RNA	Fontina	Italy	Aosta Valley	V3	10.1016/j.ijfoodmicro.2014.05.021	NA	NA	454	Cow	Yes	NO	NA	NA
SRR1205257	3057	2990	2931	2931	2861	2861	27	PRJNA230456	RNA	Fontina	Italy	Aosta Valley	V3	10.1016/j.ijfoodmicro.2014.05.021	NA	NA	454	Cow	Yes	NO	NA	NA
SRR1205259	3487	3300	3248	3248	2955	2955	27	PRJNA230456	RNA	Fontina	Italy	Aosta Valley	V3	10.1016/j.ijfoodmicro.2014.05.021	NA	NA	454	Cow	Yes	NO	NA	NA
SRR1205261	4682	4505	4462	4462	4018	4018	27	PRJNA230456	RNA	Fontina	Italy	Aosta Valley	V3	10.1016/j.ijfoodmicro.2014.05.021	NA	NA	454	Cow	Yes	NO	NA	NA
SRR1205263	3269	3242	3191	3191	2695	2695	27	PRJNA230456	RNA	Fontina	Italy	Aosta Valley	V3	10.1016/j.ijfoodmicro.2014.05.021	NA	NA	454	Cow	Yes	NO	NA	NA
SRR1205265	2692	2635	2574	2574	2505	2485	27	PRJNA230456	RNA	Fontina	Italy	Aosta Valley	V3	10.1016/j.ijfoodmicro.2014.05.021	NA	NA	454	Cow	Yes	NO	NA	NA
SRR1205267	3115	3102	3075	3075	2894	2887	27	PRJNA230456	RNA	Fontina	Italy	Aosta Valley	V3	10.1016/j.ijfoodmicro.2014.05.021	NA	NA	454	Cow	Yes	NO	NA	NA
SRR1205270	3409	3364	3322	3322	2739	2739	27	PRJNA230456	RNA	Fontina	Italy	Aosta Valley	V3	10.1016/j.ijfoodmicro.2014.05.021	NA	NA	454	Cow	Yes	NO	NA	NA
SRR1205280	22580	22197	22135	22135	21557	21557	27	PRJNA230456	RNA	Fontina	Italy	Aosta Valley	V3	10.1016/j.ijfoodmicro.2014.05.021	NA	NA	454	Cow	Yes	NO	NA	NA
SRR1171497	3648	3620	3585	3585	3312	2399	28	PRJNA238397	RNA	Canestrato Pugliese	Italy	Apulia	V1-V3	10.1128/AEM.00757-14	RiboPure-Bacteria kit	10g	454	Sheep	Yes	NO	5.88	1.6
SRR1171498	1173	1167	1159	1159	1159	716	28	PRJNA238397	RNA	Canestrato Pugliese	Italy	Apulia	V1-V3	10.1128/AEM.00757-14	RiboPure-Bacteria kit	10g	454	Sheep	Yes	NO	5.17	2.9
SRR1171499	6334	6302	6148	6148	4688	1601	28	PRJNA238397	RNA	Canestrato Pugliese	Italy	Apulia	V1-V3	10.1128/AEM.00757-14	RiboPure-Bacteria kit	10g	454	Sheep	Yes	NO	5.16	3.1
SRR1171500	9357	9329	9134	9134	6420	2266	28	PRJNA238397	RNA	Canestrato Pugliese	Italy	Apulia	V1-V3	10.1128/AEM.00757-14	RiboPure-Bacteria kit	10g	454	Sheep	Yes	NO	5.07	3.2
SRR1171501	2623	2605	2548	2548	2548	1771	28	PRJNA238397	RNA	Canestrato Pugliese	Italy	Apulia	V1-V3	10.1128/AEM.00757-14	RiboPure-Bacteria kit	10g	454	Sheep	Yes	NO	5.09	3.3
SRR1171502	3687	3669	3574	3574	2966	1545	28	PRJNA238397	RNA	Canestrato Pugliese	Italy	Apulia	V1-V3	10.1128/AEM.00757-14	RiboPure-Bacteria kit	10g	454	Sheep	Yes	NO	5.11	3.4
SRR1171503	7083	7054	6807	6807	5323	1875	28	PRJNA238397	RNA	Canestrato Pugliese	Italy	Apulia	V1-V3	10.1128/AEM.00757-14	RiboPure-Bacteria kit	10g	454	Sheep	Yes	NO	5.13	3.5
SRR1171504	4268	4221	4164	4164	3823	2510	28	PRJNA238397	RNA	Canestrato Pugliese	Italy	Apulia	V1-V3	10.1128/AEM.00757-14	RiboPure-Bacteria kit	10g	454	Sheep	Yes	NO	5.12	3.9
SRR1171505	4246	4219	4123	4123	3991	2845	28	PRJNA238397	RNA	Canestrato Pugliese	Italy	Apulia	V1-V3	10.1128/AEM.00757-14	RiboPure-Bacteria kit	10g	454	Sheep	Yes	NO	5.1	4.2
SRR1171508	5001	4967	4916	4916	4843	3715	28	PRJNA238397	RNA	Canestrato Pugliese	Italy	Apulia	V1-V3	10.1128/AEM.00757-14	RiboPure-Bacteria kit	10g	454	Sheep	Yes	NO	5.88	1.6
SRR1171509	2206	2191	2133	2133	1973	1327	28	PRJNA238397	RNA	Canestrato Pugliese	Italy	Apulia	V1-V3	10.1128/AEM.00757-14	RiboPure-Bacteria kit	10g	454	Sheep	Yes	NO	5.17	2.9
SRR1171510	3398	3378	3264	3264	3178	2308	28	PRJNA238397	RNA	Canestrato Pugliese	Italy	Apulia	V1-V3	10.1128/AEM.00757-14	RiboPure-Bacteria kit	10g	454	Sheep	Yes	NO	5.16	3.1
SRR1171511	3506	3484	3440	3440	3167	1673	28	PRJNA238397	RNA	Canestrato Pugliese	Italy	Apulia	V1-V3	10.1128/AEM.00757-14	RiboPure-Bacteria kit	10g	454	Sheep	Yes	NO	5.07	3.2
SRR1171512	8945	8914	8625	8625	6849	2721	28	PRJNA238397	RNA	Canestrato Pugliese	Italy	Apulia	V1-V3	10.1128/AEM.00757-14	RiboPure-Bacteria kit	10g	454	Sheep	Yes	NO	5.09	3.3
SRR1171513	2219	2205	2157	2157	2100	1703	28	PRJNA238397	RNA	Canestrato Pugliese	Italy	Apulia	V1-V3	10.1128/AEM.00757-14	RiboPure-Bacteria kit	10g	454	Sheep	Yes	NO	5.11	3.4
SRR1171514	7843	7814	7661	7661	5687	1671	28	PRJNA238397	RNA	Canestrato Pugliese	Italy	Apulia	V1-V3	10.1128/AEM.00757-14	RiboPure-Bacteria kit	10g	454	Sheep	Yes	NO	5.13	3.5
SRR1171515	7965	7946	7763	7763	5587	1782	28	PRJNA238397	RNA	Canestrato Pugliese	Italy	Apulia	V1-V3	10.1128/AEM.00757-14	RiboPure-Bacteria kit	10g	454	Sheep	Yes	NO	5.12	3.9
SRR1171516	6304	6275	6182	6182	5069	2101	28	PRJNA238397	RNA	Canestrato Pugliese	Italy	Apulia	V1-V3	10.1128/AEM.00757-14	RiboPure-Bacteria kit	10g	454	Sheep	Yes	NO	5.1	4.2
SRR2035976	4385	4248	4218	4218	3658	3658	29	"	PRJNA283170"	DNA	REMOVE	Italy	Salerno	V1-V3	10.1128/AEM.02294-15	Biostic TM Bacteremia DNA isolation kit MOBIO	2ml	454	NA		0	NA	NA
SRR2035977	2309	2254	2242	2242	2044	2044	29	"	PRJNA283170"	DNA	REMOVE	Italy	Salerno	V1-V3	10.1128/AEM.02294-15	Biostic TM Bacteremia DNA isolation kit MOBIO	2ml	454	NA		0	NA	NA
SRR2035978	4342	4177	4130	4130	4003	4003	29	"	PRJNA283170"	DNA	REMOVE	Italy	Salerno	V1-V3	10.1128/AEM.02294-15	Biostic TM Bacteremia DNA isolation kit MOBIO	2ml	454	NA		0	NA	NA
SRR2035979	3233	3073	2921	2921	2544	2544	29	"	PRJNA283170"	DNA	REMOVE	Italy	Salerno	V1-V3	10.1128/AEM.02294-15	Biostic TM Bacteremia DNA isolation kit MOBIO	2ml	454	NA		0	NA	NA
SRR2035980	3345	3243	3213	3213	2760	2760	29	"	PRJNA283170"	DNA	REMOVE	Italy	Salerno	V1-V3	10.1128/AEM.02294-15	Biostic TM Bacteremia DNA isolation kit MOBIO	2ml	454	NA		0	NA	NA
SRR2035981	3434	3227	3171	3171	2842	2842	29	"	PRJNA283170"	DNA	REMOVE	Italy	Salerno	V1-V3	10.1128/AEM.02294-15	Biostic TM Bacteremia DNA isolation kit MOBIO	2ml	454	NA		0	NA	NA
SRR2035984	3750	3606	3588	3588	3392	3392	29	"	PRJNA283170"	DNA	Grancacio	Italy	Salerno	V1-V3	10.1128/AEM.02294-15	Biostic TM Bacteremia DNA isolation kit MOBIO	2ml	454	Sheep		NA	NA	NA
SRR2035985	3239	3111	3060	3060	3060	3060	29	"	PRJNA283170"	DNA	REMOVE	Italy	Salerno	V1-V3	10.1128/AEM.02294-15	Biostic TM Bacteremia DNA isolation kit MOBIO	2ml	454	NA		0	NA	NA
